"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1986-05-01&before=2023-03-15&filename=Willow%20Creek%20Reservoir%20and%20Dam%20%28CO%29%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281986-05-01%20-%202023-03-15%29&itemId=874&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Willow Creek Reservoir and Dam (CO)","CO","(-105.942, 40.1478)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-04-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-04-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-04-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-04-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-04-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","88","cfs","daily","average","1988-04-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-04-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-04-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-04-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-04-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-05-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-05-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-05-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","25","cfs","daily","average","1988-05-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","9","cfs","daily","average","1988-05-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","9","cfs","daily","average","1988-05-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-05-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","10","cfs","daily","average","1988-05-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","10","cfs","daily","average","1988-05-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","10","cfs","daily","average","1988-05-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","186","cfs","daily","average","1988-05-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","324","cfs","daily","average","1988-05-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","140","cfs","daily","average","1988-05-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","60","cfs","daily","average","1988-05-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","36","cfs","daily","average","1988-05-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","14","cfs","daily","average","1988-05-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-05-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-05-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-05-31 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-06-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","9","cfs","daily","average","1988-06-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","10","cfs","daily","average","1988-06-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-06-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","14","cfs","daily","average","1988-06-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-06-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","12","cfs","daily","average","1988-06-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","11","cfs","daily","average","1988-06-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","9","cfs","daily","average","1988-06-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-06-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-06-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","4","cfs","daily","average","1988-06-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","4","cfs","daily","average","1988-06-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-06-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","4","cfs","daily","average","1988-07-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","4","cfs","daily","average","1988-07-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","3","cfs","daily","average","1988-07-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-2","cfs","daily","average","1988-07-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-4","cfs","daily","average","1988-07-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-3","cfs","daily","average","1988-07-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-4","cfs","daily","average","1988-07-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-3","cfs","daily","average","1988-07-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-6","cfs","daily","average","1988-07-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-7","cfs","daily","average","1988-07-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-8","cfs","daily","average","1988-07-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-8","cfs","daily","average","1988-07-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-11","cfs","daily","average","1988-07-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-12","cfs","daily","average","1988-07-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-11","cfs","daily","average","1988-07-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","-12","cfs","daily","average","1988-07-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","0","cfs","daily","average","1988-07-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-07-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-07-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-07-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-07-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-07-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-07-31 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","6","cfs","daily","average","1988-08-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-08-31 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-09-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-09-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-23 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-24 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-25 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-10-26 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-27 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-28 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-29 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-10-30 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","30","cfs","daily","average","1988-10-31 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","149","cfs","daily","average","1988-11-01 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","245","cfs","daily","average","1988-11-02 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","247","cfs","daily","average","1988-11-03 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","249","cfs","daily","average","1988-11-04 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","251","cfs","daily","average","1988-11-05 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","250","cfs","daily","average","1988-11-06 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","165","cfs","daily","average","1988-11-07 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-08 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-09 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-11-10 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-11 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-12 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-13 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-14 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-11-15 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-16 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-17 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-18 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-19 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","8","cfs","daily","average","1988-11-20 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-21 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-22 19:00:00"
"Willow Creek Reservoir and Dam (CO)","Lake/Reservoir Release - Total","7","cfs","daily","average","1988-11-23 19:00:00"
