"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2012-02-09&before=2023-03-15&filename=Marys%20Lake%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%282012-02-09%20-%202023-03-15%29&itemId=4225&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Marys Lake","CO","(-105.5343083, 40.3440796)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Marys Lake","Lake/Reservoir Release - Total","432.58","cfs","daily","average","2012-04-08 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","390.36","cfs","daily","average","2012-04-09 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","361.93","cfs","daily","average","2012-04-10 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","386.21","cfs","daily","average","2012-04-11 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","364.12","cfs","daily","average","2012-04-12 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","356.32","cfs","daily","average","2012-04-13 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","338.53","cfs","daily","average","2012-04-14 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","339.84","cfs","daily","average","2012-04-15 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","368.94","cfs","daily","average","2012-04-16 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","395.16","cfs","daily","average","2012-04-17 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","386.83","cfs","daily","average","2012-04-18 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","374.88","cfs","daily","average","2012-04-19 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","382.45","cfs","daily","average","2012-04-20 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","391.03","cfs","daily","average","2012-04-21 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","405.28","cfs","daily","average","2012-04-22 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","395.2","cfs","daily","average","2012-04-23 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","373.8","cfs","daily","average","2012-04-24 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","377.11","cfs","daily","average","2012-04-25 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","436.87","cfs","daily","average","2012-04-26 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","421.8","cfs","daily","average","2012-04-27 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","494.91","cfs","daily","average","2012-04-28 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","497.87","cfs","daily","average","2012-04-29 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","514.36","cfs","daily","average","2012-04-30 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","523.4","cfs","daily","average","2012-05-01 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","570.21","cfs","daily","average","2012-05-02 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","561.01","cfs","daily","average","2012-05-03 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","551.58","cfs","daily","average","2012-05-04 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","502.85","cfs","daily","average","2012-05-05 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","501.48","cfs","daily","average","2012-05-06 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","531.89","cfs","daily","average","2012-05-07 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","537.2","cfs","daily","average","2012-05-08 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","541.6","cfs","daily","average","2012-05-09 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","510.08","cfs","daily","average","2012-05-10 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","524.08","cfs","daily","average","2012-05-11 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","509.72","cfs","daily","average","2012-05-12 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","508.27","cfs","daily","average","2012-05-13 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","543.68","cfs","daily","average","2012-05-15 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","543.68","cfs","daily","average","2012-05-16 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","485.45","cfs","daily","average","2012-05-17 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","426.46","cfs","daily","average","2012-05-18 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","470.03","cfs","daily","average","2012-05-19 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","520.72","cfs","daily","average","2012-05-20 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","569.11","cfs","daily","average","2012-05-21 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","488.84","cfs","daily","average","2012-05-22 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","439.63","cfs","daily","average","2012-05-23 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","446.65","cfs","daily","average","2012-05-24 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","461.42","cfs","daily","average","2012-05-25 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","508.48","cfs","daily","average","2012-05-26 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","547.42","cfs","daily","average","2012-05-27 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","517.96","cfs","daily","average","2012-05-28 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","508.29","cfs","daily","average","2012-05-29 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","575.77","cfs","daily","average","2012-05-30 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","569.32","cfs","daily","average","2012-05-31 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","483.86","cfs","daily","average","2012-06-01 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","384.35","cfs","daily","average","2012-06-02 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","412.17","cfs","daily","average","2012-06-03 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","332.1","cfs","daily","average","2012-06-04 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","324.25","cfs","daily","average","2012-06-05 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","436.75","cfs","daily","average","2012-06-06 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","411.8","cfs","daily","average","2012-06-07 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","324.47","cfs","daily","average","2012-06-08 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","322.47","cfs","daily","average","2012-06-09 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","324.3","cfs","daily","average","2012-06-10 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","286","cfs","daily","average","2012-06-11 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","172.86","cfs","daily","average","2012-06-12 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","161.55","cfs","daily","average","2012-06-13 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","124.22","cfs","daily","average","2012-06-14 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","165.35","cfs","daily","average","2012-06-15 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","517.09","cfs","daily","average","2012-06-16 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","537.09","cfs","daily","average","2012-06-17 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","580.62","cfs","daily","average","2012-06-18 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","553.97","cfs","daily","average","2012-06-19 19:00:00"
"Marys Lake","Lake/Reservoir Release - Total","562.85","cfs","daily","average","2012-06-23 19:00:00"
