"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1994-11-01&before=2023-03-15&filename=Shadow%20Mountain%20Lake%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281994-11-01%20-%202023-03-15%29&itemId=740&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Shadow Mountain Lake and Dam","CO","(-105.8417, 40.2072)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2016-12-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","47","cfs","daily","average","2016-12-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2016-12-31 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2017-01-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2017-01-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2017-01-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","2017-01-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","30","cfs","daily","average","2017-01-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","25","cfs","daily","average","2017-01-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-01-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-01-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","20","cfs","daily","average","2017-01-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","20","cfs","daily","average","2017-01-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","20","cfs","daily","average","2017-01-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","20","cfs","daily","average","2017-01-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-01-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-01-31 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-02-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-02-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-02-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-03-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-03-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","25","cfs","daily","average","2017-03-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-03-31 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","25","cfs","daily","average","2017-04-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","25","cfs","daily","average","2017-04-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","35","cfs","daily","average","2017-04-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","24","cfs","daily","average","2017-04-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","23","cfs","daily","average","2017-04-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-04-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-05-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","22","cfs","daily","average","2017-05-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-05-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-05-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-05-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-05-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","21","cfs","daily","average","2017-05-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","479","cfs","daily","average","2017-05-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","363","cfs","daily","average","2017-05-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","364","cfs","daily","average","2017-05-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","365","cfs","daily","average","2017-05-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","363","cfs","daily","average","2017-05-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","582","cfs","daily","average","2017-05-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","901","cfs","daily","average","2017-05-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","662","cfs","daily","average","2017-05-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","480","cfs","daily","average","2017-05-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","361","cfs","daily","average","2017-05-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","282","cfs","daily","average","2017-05-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","182","cfs","daily","average","2017-05-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","144","cfs","daily","average","2017-05-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","74","cfs","daily","average","2017-05-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","155","cfs","daily","average","2017-05-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","163","cfs","daily","average","2017-05-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","221","cfs","daily","average","2017-05-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","492","cfs","daily","average","2017-05-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","879","cfs","daily","average","2017-05-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","807","cfs","daily","average","2017-05-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","665","cfs","daily","average","2017-05-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","658","cfs","daily","average","2017-05-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","623","cfs","daily","average","2017-05-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","720","cfs","daily","average","2017-05-31 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","793","cfs","daily","average","2017-06-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","973","cfs","daily","average","2017-06-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1250","cfs","daily","average","2017-06-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1370","cfs","daily","average","2017-06-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1660","cfs","daily","average","2017-06-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1790","cfs","daily","average","2017-06-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1490","cfs","daily","average","2017-06-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1640","cfs","daily","average","2017-06-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1780","cfs","daily","average","2017-06-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1680","cfs","daily","average","2017-06-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1770","cfs","daily","average","2017-06-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1720","cfs","daily","average","2017-06-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1530","cfs","daily","average","2017-06-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","922","cfs","daily","average","2017-06-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","735","cfs","daily","average","2017-06-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","753","cfs","daily","average","2017-06-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1190","cfs","daily","average","2017-06-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1270","cfs","daily","average","2017-06-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1730","cfs","daily","average","2017-06-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1080","cfs","daily","average","2017-06-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","1240","cfs","daily","average","2017-06-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","980","cfs","daily","average","2017-06-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","682","cfs","daily","average","2017-06-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","615","cfs","daily","average","2017-06-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","419","cfs","daily","average","2017-06-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","174","cfs","daily","average","2017-06-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-06-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","56","cfs","daily","average","2017-06-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","52","cfs","daily","average","2017-06-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","52","cfs","daily","average","2017-06-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","53","cfs","daily","average","2017-07-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","54","cfs","daily","average","2017-07-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","54","cfs","daily","average","2017-07-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","55","cfs","daily","average","2017-07-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","56","cfs","daily","average","2017-07-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","55","cfs","daily","average","2017-07-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","53","cfs","daily","average","2017-07-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","54","cfs","daily","average","2017-07-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","55","cfs","daily","average","2017-07-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","54","cfs","daily","average","2017-07-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","53","cfs","daily","average","2017-07-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","53","cfs","daily","average","2017-07-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","52","cfs","daily","average","2017-07-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","52","cfs","daily","average","2017-07-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","52","cfs","daily","average","2017-07-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","54","cfs","daily","average","2017-07-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","2017-07-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","2017-07-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","2017-07-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","2017-07-23 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-24 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-25 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-26 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-27 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-28 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","59","cfs","daily","average","2017-07-29 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","59","cfs","daily","average","2017-07-30 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","58","cfs","daily","average","2017-07-31 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","53","cfs","daily","average","2017-08-01 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","44","cfs","daily","average","2017-08-02 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","2017-08-03 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","41","cfs","daily","average","2017-08-04 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","41","cfs","daily","average","2017-08-05 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","41","cfs","daily","average","2017-08-06 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","41","cfs","daily","average","2017-08-07 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","46","cfs","daily","average","2017-08-08 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","106","cfs","daily","average","2017-08-09 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","188","cfs","daily","average","2017-08-10 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","213","cfs","daily","average","2017-08-11 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","142","cfs","daily","average","2017-08-12 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","165","cfs","daily","average","2017-08-13 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","189","cfs","daily","average","2017-08-14 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","124.76","cfs","daily","average","2017-08-15 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","42.16","cfs","daily","average","2017-08-16 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","36.78","cfs","daily","average","2017-08-17 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","36.68","cfs","daily","average","2017-08-18 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","37.95","cfs","daily","average","2017-08-19 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","38.77","cfs","daily","average","2017-08-20 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","68.01","cfs","daily","average","2017-08-21 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","127.82","cfs","daily","average","2017-08-22 19:00:00"
"Shadow Mountain Lake and Dam","Lake/Reservoir Release - Total","38.95","cfs","daily","average","2017-08-23 19:00:00"
