"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1985-10-01&before=2022-10-03&filename=Lake%20Granby%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281985-10-01%20-%202022-10-03%29&itemId=386&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Lake Granby and Dam","Lake/Reservoir Release - Total","230","cfs","daily","average","1985-11-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","214","cfs","daily","average","1985-11-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","182","cfs","daily","average","1985-11-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","215","cfs","daily","average","1985-11-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","276","cfs","daily","average","1985-11-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","237","cfs","daily","average","1985-11-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","276","cfs","daily","average","1985-11-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","245","cfs","daily","average","1985-11-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","167","cfs","daily","average","1985-11-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","214","cfs","daily","average","1985-11-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","151","cfs","daily","average","1985-11-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","245","cfs","daily","average","1985-11-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","245","cfs","daily","average","1985-11-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","276","cfs","daily","average","1985-11-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","260","cfs","daily","average","1985-11-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","245","cfs","daily","average","1985-11-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","143","cfs","daily","average","1985-11-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","260","cfs","daily","average","1985-11-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","399","cfs","daily","average","1985-11-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","369","cfs","daily","average","1985-11-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","555","cfs","daily","average","1985-11-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","353","cfs","daily","average","1985-11-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","431","cfs","daily","average","1985-11-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","494","cfs","daily","average","1985-11-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","429","cfs","daily","average","1985-11-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","462","cfs","daily","average","1985-11-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","399","cfs","daily","average","1985-11-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","399","cfs","daily","average","1985-11-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","399","cfs","daily","average","1985-11-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","461","cfs","daily","average","1985-11-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","461","cfs","daily","average","1985-12-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","398","cfs","daily","average","1985-12-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","430","cfs","daily","average","1985-12-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","429","cfs","daily","average","1985-12-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","397","cfs","daily","average","1985-12-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","460","cfs","daily","average","1985-12-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","490","cfs","daily","average","1985-12-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","443","cfs","daily","average","1985-12-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","428","cfs","daily","average","1985-12-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1985-12-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","428","cfs","daily","average","1985-12-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1985-12-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","427","cfs","daily","average","1985-12-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","427","cfs","daily","average","1985-12-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1985-12-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1985-12-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","410","cfs","daily","average","1985-12-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","378","cfs","daily","average","1985-12-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1985-12-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","396","cfs","daily","average","1985-12-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","427","cfs","daily","average","1985-12-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","427","cfs","daily","average","1985-12-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","423","cfs","daily","average","1985-12-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","503","cfs","daily","average","1985-12-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","365","cfs","daily","average","1985-12-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","334","cfs","daily","average","1985-12-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","466","cfs","daily","average","1985-12-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","516","cfs","daily","average","1985-12-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","406","cfs","daily","average","1985-12-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","454","cfs","daily","average","1985-12-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","452","cfs","daily","average","1985-12-31 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","484","cfs","daily","average","1986-01-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","439","cfs","daily","average","1986-01-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","392","cfs","daily","average","1986-01-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","484","cfs","daily","average","1986-01-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","392","cfs","daily","average","1986-01-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","402","cfs","daily","average","1986-01-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","422","cfs","daily","average","1986-01-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","422","cfs","daily","average","1986-01-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","375","cfs","daily","average","1986-01-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","421","cfs","daily","average","1986-01-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1986-01-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","421","cfs","daily","average","1986-01-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","299","cfs","daily","average","1986-01-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","404","cfs","daily","average","1986-01-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","390","cfs","daily","average","1986-01-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","390","cfs","daily","average","1986-01-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","450","cfs","daily","average","1986-01-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","420","cfs","daily","average","1986-01-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","419","cfs","daily","average","1986-01-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","419","cfs","daily","average","1986-01-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","509","cfs","daily","average","1986-01-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","358","cfs","daily","average","1986-01-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","416","cfs","daily","average","1986-01-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","448","cfs","daily","average","1986-01-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","418","cfs","daily","average","1986-01-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","417","cfs","daily","average","1986-01-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","417","cfs","daily","average","1986-01-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","448","cfs","daily","average","1986-01-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","448","cfs","daily","average","1986-01-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","409","cfs","daily","average","1986-01-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","322","cfs","daily","average","1986-01-31 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","400","cfs","daily","average","1986-02-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","430","cfs","daily","average","1986-02-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","400","cfs","daily","average","1986-02-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","392","cfs","daily","average","1986-02-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","491","cfs","daily","average","1986-02-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","342","cfs","daily","average","1986-02-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","415","cfs","daily","average","1986-02-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","414","cfs","daily","average","1986-02-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","444","cfs","daily","average","1986-02-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","444","cfs","daily","average","1986-02-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","444","cfs","daily","average","1986-02-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","444","cfs","daily","average","1986-02-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","443","cfs","daily","average","1986-02-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","443","cfs","daily","average","1986-02-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","364","cfs","daily","average","1986-02-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","397","cfs","daily","average","1986-02-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","413","cfs","daily","average","1986-02-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","383","cfs","daily","average","1986-02-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","412","cfs","daily","average","1986-02-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","317","cfs","daily","average","1986-02-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","442","cfs","daily","average","1986-02-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","471","cfs","daily","average","1986-02-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","426","cfs","daily","average","1986-02-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1986-02-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","410","cfs","daily","average","1986-02-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","393","cfs","daily","average","1986-02-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","265","cfs","daily","average","1986-02-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","393","cfs","daily","average","1986-02-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","363","cfs","daily","average","1986-03-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","363","cfs","daily","average","1986-03-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","437","cfs","daily","average","1986-03-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","467","cfs","daily","average","1986-03-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","496","cfs","daily","average","1986-03-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","481","cfs","daily","average","1986-03-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","387","cfs","daily","average","1986-03-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","430","cfs","daily","average","1986-03-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","355","cfs","daily","average","1986-03-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","480","cfs","daily","average","1986-03-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","276","cfs","daily","average","1986-03-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","482","cfs","daily","average","1986-03-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1986-03-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","415","cfs","daily","average","1986-03-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1986-03-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","358","cfs","daily","average","1986-03-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","419","cfs","daily","average","1986-03-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","454","cfs","daily","average","1986-03-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","323","cfs","daily","average","1986-03-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","397","cfs","daily","average","1986-03-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","403","cfs","daily","average","1986-03-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","448","cfs","daily","average","1986-03-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","417","cfs","daily","average","1986-03-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","388","cfs","daily","average","1986-03-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","355","cfs","daily","average","1986-03-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","429","cfs","daily","average","1986-03-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","455","cfs","daily","average","1986-03-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","640","cfs","daily","average","1986-03-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","623","cfs","daily","average","1986-03-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","356","cfs","daily","average","1986-03-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","554","cfs","daily","average","1986-03-31 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","561","cfs","daily","average","1986-04-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","292","cfs","daily","average","1986-04-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1986-04-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","501","cfs","daily","average","1986-04-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","458","cfs","daily","average","1986-04-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","487","cfs","daily","average","1986-04-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","447","cfs","daily","average","1986-04-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","472","cfs","daily","average","1986-04-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","453","cfs","daily","average","1986-04-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","465","cfs","daily","average","1986-04-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","457","cfs","daily","average","1986-04-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","457","cfs","daily","average","1986-04-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","515","cfs","daily","average","1986-04-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","457","cfs","daily","average","1986-04-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","456","cfs","daily","average","1986-04-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","485","cfs","daily","average","1986-04-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","482","cfs","daily","average","1986-04-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","456","cfs","daily","average","1986-04-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","467","cfs","daily","average","1986-04-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","465","cfs","daily","average","1986-04-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","481","cfs","daily","average","1986-04-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","483","cfs","daily","average","1986-04-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","377","cfs","daily","average","1986-04-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","336","cfs","daily","average","1986-04-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","300","cfs","daily","average","1986-04-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","348","cfs","daily","average","1986-04-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","364","cfs","daily","average","1986-04-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","413","cfs","daily","average","1986-04-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","400","cfs","daily","average","1986-04-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","228","cfs","daily","average","1986-04-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","207","cfs","daily","average","1986-05-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","136","cfs","daily","average","1986-05-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","47","cfs","daily","average","1986-05-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","47","cfs","daily","average","1986-05-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","48","cfs","daily","average","1986-05-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","51","cfs","daily","average","1986-05-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","1986-05-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","57","cfs","daily","average","1986-05-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","260","cfs","daily","average","1986-05-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","269","cfs","daily","average","1986-05-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","298","cfs","daily","average","1986-05-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","240","cfs","daily","average","1986-05-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","255","cfs","daily","average","1986-05-14 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-15 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-16 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-17 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-18 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-05-19 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","88","cfs","daily","average","1986-05-20 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","88","cfs","daily","average","1986-05-21 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","93","cfs","daily","average","1986-05-22 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","93","cfs","daily","average","1986-05-23 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","93","cfs","daily","average","1986-05-24 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","93","cfs","daily","average","1986-05-25 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","93","cfs","daily","average","1986-05-26 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","83","cfs","daily","average","1986-05-27 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","77","cfs","daily","average","1986-05-28 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","81","cfs","daily","average","1986-05-29 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","86","cfs","daily","average","1986-05-30 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","86","cfs","daily","average","1986-05-31 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","86","cfs","daily","average","1986-06-01 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","86","cfs","daily","average","1986-06-02 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-03 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-04 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-05 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-06 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-07 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-08 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-09 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-10 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","82","cfs","daily","average","1986-06-11 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","84","cfs","daily","average","1986-06-12 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","70","cfs","daily","average","1986-06-13 19:00:00"
"Lake Granby and Dam","Lake/Reservoir Release - Total","55","cfs","daily","average","1986-06-14 19:00:00"
