"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1991-01-28&before=2023-03-15&filename=Horsetooth%20Reservoir%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281991-01-28%20-%202023-03-15%29&itemId=90&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Horsetooth Reservoir and Dam","CO","(-105.1711, 40.5994)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","58.17","cfs","daily","average","1991-08-05 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","122.55","cfs","daily","average","1991-08-06 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","259.99","cfs","daily","average","1991-08-07 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","247.55","cfs","daily","average","1991-08-08 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","85.43","cfs","daily","average","1991-08-09 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","8.45","cfs","daily","average","1991-08-10 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","124.9","cfs","daily","average","1991-08-11 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","315.78","cfs","daily","average","1991-08-12 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","317.77","cfs","daily","average","1991-08-13 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","317.6","cfs","daily","average","1991-08-14 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","287.28","cfs","daily","average","1991-08-15 19:00:00"
"Horsetooth Reservoir and Dam","Lake/Reservoir Release - Total","93.48","cfs","daily","average","1991-08-16 19:00:00"
