"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1991-05-23&before=1999-07-01&filename=Carter%20Lake%20Reservoir%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Spillway-cfs%20Time%20Series%20Data%20%281991-05-23%20-%201999-07-01%29&itemId=11&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Carter Lake Reservoir and Dam ","CO","(-105.2119, 40.3242)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","335.63","cfs","daily","average","1991-08-25 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","352.29","cfs","daily","average","1991-08-26 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","373.41","cfs","daily","average","1991-08-27 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","386.76","cfs","daily","average","1991-08-28 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","389.06","cfs","daily","average","1991-08-29 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","374.2","cfs","daily","average","1991-08-30 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","374.3","cfs","daily","average","1991-08-31 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","401.84","cfs","daily","average","1991-09-01 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","355.3","cfs","daily","average","1991-09-02 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","353.92","cfs","daily","average","1991-09-03 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","318.13","cfs","daily","average","1991-09-04 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","299.13","cfs","daily","average","1991-09-05 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","294.81","cfs","daily","average","1991-09-06 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","273.6","cfs","daily","average","1991-09-07 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","262.4","cfs","daily","average","1991-09-08 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","245.14","cfs","daily","average","1991-09-09 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","217.65","cfs","daily","average","1991-09-10 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","190.69","cfs","daily","average","1991-09-11 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","162.25","cfs","daily","average","1991-09-12 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","190.66","cfs","daily","average","1991-09-13 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","209.48","cfs","daily","average","1991-09-14 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","208.96","cfs","daily","average","1991-09-15 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","229.58","cfs","daily","average","1991-09-16 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","239.63","cfs","daily","average","1991-09-17 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","238.71","cfs","daily","average","1991-09-18 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","224.49","cfs","daily","average","1991-09-19 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","185.82","cfs","daily","average","1991-09-20 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","164.91","cfs","daily","average","1991-09-21 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","164.98","cfs","daily","average","1991-09-22 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","165.07","cfs","daily","average","1991-09-23 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","165.2","cfs","daily","average","1991-09-24 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","133","cfs","daily","average","1991-09-25 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","82.21","cfs","daily","average","1991-09-26 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","69.05","cfs","daily","average","1991-09-27 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","74.77","cfs","daily","average","1991-09-28 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","77.41","cfs","daily","average","1991-09-29 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","77.47","cfs","daily","average","1991-09-30 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","60.42","cfs","daily","average","1991-10-01 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.24","cfs","daily","average","1991-10-02 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.26","cfs","daily","average","1991-10-03 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.34","cfs","daily","average","1991-10-04 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.56","cfs","daily","average","1991-10-05 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.93","cfs","daily","average","1991-10-06 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","52.05","cfs","daily","average","1991-10-07 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","52.04","cfs","daily","average","1991-10-08 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","52.02","cfs","daily","average","1991-10-09 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.83","cfs","daily","average","1991-10-10 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.76","cfs","daily","average","1991-10-11 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.92","cfs","daily","average","1991-10-12 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.87","cfs","daily","average","1991-10-13 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.81","cfs","daily","average","1991-10-14 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.64","cfs","daily","average","1991-10-15 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.79","cfs","daily","average","1991-10-16 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.55","cfs","daily","average","1991-10-17 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.52","cfs","daily","average","1991-10-18 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.48","cfs","daily","average","1991-10-19 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","51.38","cfs","daily","average","1991-10-20 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","137.3","cfs","daily","average","1991-10-21 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","182.37","cfs","daily","average","1991-10-22 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","182.17","cfs","daily","average","1991-10-23 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","181.95","cfs","daily","average","1991-10-24 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","181.69","cfs","daily","average","1991-10-25 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","181.49","cfs","daily","average","1991-10-26 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","180.67","cfs","daily","average","1991-10-27 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","180.31","cfs","daily","average","1991-10-28 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","180.01","cfs","daily","average","1991-10-29 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","148.54","cfs","daily","average","1991-10-30 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","98.14","cfs","daily","average","1991-10-31 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","29.43","cfs","daily","average","1991-11-01 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-02 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-03 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-04 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","47.3","cfs","daily","average","1991-11-05 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.84","cfs","daily","average","1991-11-06 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-07 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-08 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-09 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-10 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-11 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-12 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-13 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-14 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-15 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-16 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-17 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0.85","cfs","daily","average","1991-11-18 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","99.72","cfs","daily","average","1991-11-19 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","153.29","cfs","daily","average","1991-11-20 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","153.63","cfs","daily","average","1991-11-21 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","57.12","cfs","daily","average","1991-11-22 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-01 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-02 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-03 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-04 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-05 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-06 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-07 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-08 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-09 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-10 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-11 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-12 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-13 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-14 19:00:00"
"Carter Lake Reservoir and Dam ","Lake/Reservoir Release - Total","0","cfs","daily","average","1992-03-15 19:00:00"
