"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2012-02-13&before=2023-03-15&filename=Pinewood%20Reservoir%20and%20Rattlesnake%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%282012-02-13%20-%202023-03-15%29&itemId=660&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Pinewood Reservoir and Rattlesnake Dam ","CO","(-105.2864, 40.368)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","651.15","cfs","daily","average","2014-04-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","645.42","cfs","daily","average","2014-04-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","560.81","cfs","daily","average","2014-04-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","580.35","cfs","daily","average","2014-04-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","582.8","cfs","daily","average","2014-04-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","583.19","cfs","daily","average","2014-04-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","568.16","cfs","daily","average","2014-04-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","587.39","cfs","daily","average","2014-04-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","557.13","cfs","daily","average","2014-04-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","556.87","cfs","daily","average","2014-04-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","580.22","cfs","daily","average","2014-04-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","584.09","cfs","daily","average","2014-04-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","588.71","cfs","daily","average","2014-04-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","585.36","cfs","daily","average","2014-04-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","586.71","cfs","daily","average","2014-04-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","587.09","cfs","daily","average","2014-04-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","589.15","cfs","daily","average","2014-04-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","591.82","cfs","daily","average","2014-04-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","436.04","cfs","daily","average","2014-04-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","273.63","cfs","daily","average","2014-05-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","274.36","cfs","daily","average","2014-05-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","565.88","cfs","daily","average","2014-05-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","578.86","cfs","daily","average","2014-05-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","578.81","cfs","daily","average","2014-05-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","578.77","cfs","daily","average","2014-05-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","574.77","cfs","daily","average","2014-05-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","580.13","cfs","daily","average","2014-05-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","583.15","cfs","daily","average","2014-05-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","570.53","cfs","daily","average","2014-05-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","558.63","cfs","daily","average","2014-05-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","564.17","cfs","daily","average","2014-05-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","571.7","cfs","daily","average","2014-05-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","573.34","cfs","daily","average","2014-05-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","547.97","cfs","daily","average","2014-05-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","544.26","cfs","daily","average","2014-05-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","534.49","cfs","daily","average","2014-05-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","534.33","cfs","daily","average","2014-05-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","536.66","cfs","daily","average","2014-05-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","550.54","cfs","daily","average","2014-05-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","522.34","cfs","daily","average","2014-05-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","383.18","cfs","daily","average","2014-05-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","521.17","cfs","daily","average","2014-05-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","438.01","cfs","daily","average","2014-05-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","534.2","cfs","daily","average","2014-05-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","493.53","cfs","daily","average","2014-05-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","520.85","cfs","daily","average","2014-05-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","550.56","cfs","daily","average","2014-05-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","590.31","cfs","daily","average","2014-05-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","589.16","cfs","daily","average","2014-05-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","582.59","cfs","daily","average","2014-05-31 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","558.1","cfs","daily","average","2014-06-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","566.29","cfs","daily","average","2014-06-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","567.59","cfs","daily","average","2014-06-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","562.33","cfs","daily","average","2014-06-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","562.31","cfs","daily","average","2014-06-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","562.41","cfs","daily","average","2014-06-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","551.52","cfs","daily","average","2014-06-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","566.36","cfs","daily","average","2014-06-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","463.4","cfs","daily","average","2014-06-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","450.31","cfs","daily","average","2014-06-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","446.4","cfs","daily","average","2014-06-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","548.57","cfs","daily","average","2014-06-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","560.42","cfs","daily","average","2014-06-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","555.86","cfs","daily","average","2014-06-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","552.2","cfs","daily","average","2014-06-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","545.3","cfs","daily","average","2014-06-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","625.37","cfs","daily","average","2014-06-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","590.1","cfs","daily","average","2014-06-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","572.69","cfs","daily","average","2014-06-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","557.99","cfs","daily","average","2014-06-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","570.38","cfs","daily","average","2014-06-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","569.37","cfs","daily","average","2014-06-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","561.43","cfs","daily","average","2014-06-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","601.2","cfs","daily","average","2014-06-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","592.1","cfs","daily","average","2014-06-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","529.39","cfs","daily","average","2014-06-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","571.34","cfs","daily","average","2014-06-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","608.04","cfs","daily","average","2014-06-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","460.14","cfs","daily","average","2014-06-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","362.31","cfs","daily","average","2014-06-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","385.76","cfs","daily","average","2014-07-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","560.13","cfs","daily","average","2014-07-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","508.22","cfs","daily","average","2014-07-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","485.57","cfs","daily","average","2014-07-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","484.25","cfs","daily","average","2014-07-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","484.81","cfs","daily","average","2014-07-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","486.81","cfs","daily","average","2014-07-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","427.06","cfs","daily","average","2014-07-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","383.57","cfs","daily","average","2014-07-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","440.44","cfs","daily","average","2014-07-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","485.85","cfs","daily","average","2014-07-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","417.82","cfs","daily","average","2014-07-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","530.13","cfs","daily","average","2014-07-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","526.19","cfs","daily","average","2014-07-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","405.68","cfs","daily","average","2014-07-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","294.05","cfs","daily","average","2014-07-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","286.96","cfs","daily","average","2014-07-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","285.45","cfs","daily","average","2014-07-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","279.1","cfs","daily","average","2014-07-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","302.71","cfs","daily","average","2014-07-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","325.05","cfs","daily","average","2014-07-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","437.39","cfs","daily","average","2014-07-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","519.44","cfs","daily","average","2014-07-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","537.53","cfs","daily","average","2014-07-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","494.91","cfs","daily","average","2014-07-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","444.78","cfs","daily","average","2014-07-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","376.87","cfs","daily","average","2014-07-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","368.04","cfs","daily","average","2014-07-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","369.69","cfs","daily","average","2014-07-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","346.52","cfs","daily","average","2014-07-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","326.74","cfs","daily","average","2014-07-31 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","296.43","cfs","daily","average","2014-08-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","348.45","cfs","daily","average","2014-08-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","314.46","cfs","daily","average","2014-08-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","326.92","cfs","daily","average","2014-08-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","273.81","cfs","daily","average","2014-08-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","310.54","cfs","daily","average","2014-08-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","366.66","cfs","daily","average","2014-08-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","406.89","cfs","daily","average","2014-08-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","603.75","cfs","daily","average","2014-08-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","530.36","cfs","daily","average","2014-08-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","237.51","cfs","daily","average","2014-08-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","143.33","cfs","daily","average","2014-08-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","17.07","cfs","daily","average","2014-08-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","186.52","cfs","daily","average","2014-08-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","10.27","cfs","daily","average","2014-08-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","174.38","cfs","daily","average","2014-08-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","34.51","cfs","daily","average","2014-08-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","323.11","cfs","daily","average","2014-08-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","1.6","cfs","daily","average","2014-08-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","241.59","cfs","daily","average","2014-08-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","10.69","cfs","daily","average","2014-08-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","206.68","cfs","daily","average","2014-08-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","8.91","cfs","daily","average","2014-08-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","9.43","cfs","daily","average","2014-08-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","9.44","cfs","daily","average","2014-08-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","9.02","cfs","daily","average","2014-08-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","37.8","cfs","daily","average","2014-08-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","251.41","cfs","daily","average","2014-08-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","44.85","cfs","daily","average","2014-08-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","12.35","cfs","daily","average","2014-08-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","11.64","cfs","daily","average","2014-08-31 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","15.01","cfs","daily","average","2014-09-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","74.44","cfs","daily","average","2014-09-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","209.3","cfs","daily","average","2014-09-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","355.8","cfs","daily","average","2014-09-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","530.53","cfs","daily","average","2014-09-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","509.72","cfs","daily","average","2014-09-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","527.52","cfs","daily","average","2014-09-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","543.59","cfs","daily","average","2014-09-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","545.77","cfs","daily","average","2014-09-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","546.51","cfs","daily","average","2014-09-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","576.81","cfs","daily","average","2014-09-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","630.98","cfs","daily","average","2014-09-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","547.84","cfs","daily","average","2014-09-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","564.77","cfs","daily","average","2014-09-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","487.82","cfs","daily","average","2014-09-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","467.67","cfs","daily","average","2014-09-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","441.85","cfs","daily","average","2014-09-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","423.15","cfs","daily","average","2014-09-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","444.94","cfs","daily","average","2014-09-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","454.35","cfs","daily","average","2014-09-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","449.94","cfs","daily","average","2014-09-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","495.21","cfs","daily","average","2014-09-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","517.3","cfs","daily","average","2014-09-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","547.7","cfs","daily","average","2014-09-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","511.95","cfs","daily","average","2014-09-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","191.68","cfs","daily","average","2014-09-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","123.13","cfs","daily","average","2014-09-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","153.96","cfs","daily","average","2014-09-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","193.39","cfs","daily","average","2014-09-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","131.78","cfs","daily","average","2014-09-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","129.32","cfs","daily","average","2014-10-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","108.9","cfs","daily","average","2014-10-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","121.7","cfs","daily","average","2014-10-03 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","65.02","cfs","daily","average","2014-10-04 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","64.38","cfs","daily","average","2014-10-05 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","65.56","cfs","daily","average","2014-10-06 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","67.85","cfs","daily","average","2014-10-07 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","77.46","cfs","daily","average","2014-10-08 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","33","cfs","daily","average","2014-10-09 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","53.04","cfs","daily","average","2014-10-10 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","76.45","cfs","daily","average","2014-10-11 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","69.72","cfs","daily","average","2014-10-12 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","76.27","cfs","daily","average","2014-10-13 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","81.23","cfs","daily","average","2014-10-14 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","116.48","cfs","daily","average","2014-10-15 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","47.87","cfs","daily","average","2014-10-16 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","57.13","cfs","daily","average","2014-10-17 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","61.48","cfs","daily","average","2014-10-18 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","65.13","cfs","daily","average","2014-10-19 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","63.36","cfs","daily","average","2014-10-20 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","62.54","cfs","daily","average","2014-10-21 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","68.43","cfs","daily","average","2014-10-22 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","97.1","cfs","daily","average","2014-10-23 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","121.38","cfs","daily","average","2014-10-24 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","102.34","cfs","daily","average","2014-10-25 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","100.01","cfs","daily","average","2014-10-26 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","325.04","cfs","daily","average","2014-10-27 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","386.65","cfs","daily","average","2014-10-28 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","374.89","cfs","daily","average","2014-10-29 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","389.03","cfs","daily","average","2014-10-30 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","103.91","cfs","daily","average","2014-10-31 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","1.1","cfs","daily","average","2014-11-01 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","0.95","cfs","daily","average","2014-11-02 19:00:00"
"Pinewood Reservoir and Rattlesnake Dam ","Lake/Reservoir Release - Total","0.95","cfs","daily","average","2014-11-03 19:00:00"
