"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1984-10-01&before=2023-03-14&filename=Pueblo%20Reservoir%20and%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281984-10-01%20-%202023-03-14%29&itemId=684&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Pueblo Reservoir and Dam","CO","(-104.7181, 38.2597)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1947.45","cfs","daily","average","1987-05-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1865.42","cfs","daily","average","1987-05-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1881.73","cfs","daily","average","1987-05-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1739.28","cfs","daily","average","1987-06-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1781.6","cfs","daily","average","1987-06-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2186.7","cfs","daily","average","1987-06-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2782.59","cfs","daily","average","1987-06-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2891.79","cfs","daily","average","1987-06-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2944.2","cfs","daily","average","1987-06-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3070.02","cfs","daily","average","1987-06-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3431.22","cfs","daily","average","1987-06-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","4302.66","cfs","daily","average","1987-06-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","4941.78","cfs","daily","average","1987-06-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","5234.07","cfs","daily","average","1987-06-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","5239.9","cfs","daily","average","1987-06-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","4422.97","cfs","daily","average","1987-06-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3819.19","cfs","daily","average","1987-06-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3669.65","cfs","daily","average","1987-06-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3627","cfs","daily","average","1987-06-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3707.74","cfs","daily","average","1987-06-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3546.5","cfs","daily","average","1987-06-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","3176.77","cfs","daily","average","1987-06-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2716.32","cfs","daily","average","1987-06-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2572.96","cfs","daily","average","1987-06-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2465.31","cfs","daily","average","1987-06-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2459.99","cfs","daily","average","1987-06-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2522.12","cfs","daily","average","1987-06-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2318.27","cfs","daily","average","1987-06-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2258.37","cfs","daily","average","1987-06-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2161.47","cfs","daily","average","1987-06-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2022.91","cfs","daily","average","1987-06-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1995.99","cfs","daily","average","1987-06-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2374.71","cfs","daily","average","1987-06-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2597.82","cfs","daily","average","1987-07-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","2235.07","cfs","daily","average","1987-07-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1805.76","cfs","daily","average","1987-07-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1792.98","cfs","daily","average","1987-07-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1531.79","cfs","daily","average","1987-07-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1570.65","cfs","daily","average","1987-07-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1441.24","cfs","daily","average","1987-07-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1226.77","cfs","daily","average","1987-07-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1259.3","cfs","daily","average","1987-07-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1335.71","cfs","daily","average","1987-07-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1306.54","cfs","daily","average","1987-07-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1203.42","cfs","daily","average","1987-07-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1248.7","cfs","daily","average","1987-07-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1185.03","cfs","daily","average","1987-07-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1175.27","cfs","daily","average","1987-07-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1100.79","cfs","daily","average","1987-07-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1221.21","cfs","daily","average","1987-07-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1231.23","cfs","daily","average","1987-07-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1234.41","cfs","daily","average","1987-07-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1172.16","cfs","daily","average","1987-07-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1140.86","cfs","daily","average","1987-07-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1136.8","cfs","daily","average","1987-07-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1310.55","cfs","daily","average","1987-07-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1291.1","cfs","daily","average","1987-07-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1223.67","cfs","daily","average","1987-07-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1144.22","cfs","daily","average","1987-07-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1145.28","cfs","daily","average","1987-07-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1196.12","cfs","daily","average","1987-07-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1304.39","cfs","daily","average","1987-07-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1351.69","cfs","daily","average","1987-07-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1294.54","cfs","daily","average","1987-07-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1244.54","cfs","daily","average","1987-08-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1219.23","cfs","daily","average","1987-08-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1222.66","cfs","daily","average","1987-08-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1310.94","cfs","daily","average","1987-08-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1301.49","cfs","daily","average","1987-08-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","992.49","cfs","daily","average","1987-08-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","893.5","cfs","daily","average","1987-08-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","874.18","cfs","daily","average","1987-08-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","994.16","cfs","daily","average","1987-08-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1152.13","cfs","daily","average","1987-08-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1037.1","cfs","daily","average","1987-08-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","903.8","cfs","daily","average","1987-08-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","939.27","cfs","daily","average","1987-08-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","958.68","cfs","daily","average","1987-08-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","926.1","cfs","daily","average","1987-08-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","948.72","cfs","daily","average","1987-08-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1085.77","cfs","daily","average","1987-08-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1029.2","cfs","daily","average","1987-08-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1021.97","cfs","daily","average","1987-08-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1043.98","cfs","daily","average","1987-08-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1033.28","cfs","daily","average","1987-08-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1047.45","cfs","daily","average","1987-08-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1199.35","cfs","daily","average","1987-08-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1283.57","cfs","daily","average","1987-08-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1198.7","cfs","daily","average","1987-08-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","1115.95","cfs","daily","average","1987-08-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","994.13","cfs","daily","average","1987-08-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","904.17","cfs","daily","average","1987-08-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","892.58","cfs","daily","average","1987-08-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","822.03","cfs","daily","average","1987-08-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","727.03","cfs","daily","average","1987-08-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","642.37","cfs","daily","average","1987-09-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","601.54","cfs","daily","average","1987-09-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","611.91","cfs","daily","average","1987-09-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","623.58","cfs","daily","average","1987-09-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","632.17","cfs","daily","average","1987-09-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","641.98","cfs","daily","average","1987-09-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","654.22","cfs","daily","average","1987-09-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","626.06","cfs","daily","average","1987-09-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","586.56","cfs","daily","average","1987-09-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","587.54","cfs","daily","average","1987-09-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","525.03","cfs","daily","average","1987-09-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","534.18","cfs","daily","average","1987-09-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","558.35","cfs","daily","average","1987-09-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","524.42","cfs","daily","average","1987-09-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","482.21","cfs","daily","average","1987-09-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","530.18","cfs","daily","average","1987-09-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","531.05","cfs","daily","average","1987-09-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","507.31","cfs","daily","average","1987-09-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","520.2","cfs","daily","average","1987-09-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","526.98","cfs","daily","average","1987-09-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","526.74","cfs","daily","average","1987-09-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","526.84","cfs","daily","average","1987-09-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","526.72","cfs","daily","average","1987-09-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","508.45","cfs","daily","average","1987-09-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","497.59","cfs","daily","average","1987-09-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","459.03","cfs","daily","average","1987-09-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","437.99","cfs","daily","average","1987-09-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","431.23","cfs","daily","average","1987-09-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","429.67","cfs","daily","average","1987-09-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","429.46","cfs","daily","average","1987-09-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","407.39","cfs","daily","average","1987-10-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","385.11","cfs","daily","average","1987-10-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","353.12","cfs","daily","average","1987-10-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","343.52","cfs","daily","average","1987-10-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","343.79","cfs","daily","average","1987-10-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","343.19","cfs","daily","average","1987-10-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","341.29","cfs","daily","average","1987-10-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","349.77","cfs","daily","average","1987-10-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","365.44","cfs","daily","average","1987-10-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","384.02","cfs","daily","average","1987-10-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","388.35","cfs","daily","average","1987-10-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","388.59","cfs","daily","average","1987-10-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","375.43","cfs","daily","average","1987-10-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","381.75","cfs","daily","average","1987-10-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","398.87","cfs","daily","average","1987-10-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","432.88","cfs","daily","average","1987-10-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","450","cfs","daily","average","1987-10-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","446","cfs","daily","average","1987-10-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","461","cfs","daily","average","1987-10-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","470","cfs","daily","average","1987-10-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","470","cfs","daily","average","1987-10-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","471.02","cfs","daily","average","1987-10-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","447.71","cfs","daily","average","1987-10-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","429.49","cfs","daily","average","1987-10-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","427.85","cfs","daily","average","1987-10-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","451.75","cfs","daily","average","1987-10-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","469.73","cfs","daily","average","1987-10-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","481.73","cfs","daily","average","1987-10-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","490.55","cfs","daily","average","1987-10-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","490.23","cfs","daily","average","1987-10-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","489.8","cfs","daily","average","1987-10-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","489.78","cfs","daily","average","1987-11-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","489.81","cfs","daily","average","1987-11-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","489.41","cfs","daily","average","1987-11-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","501.97","cfs","daily","average","1987-11-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","508.87","cfs","daily","average","1987-11-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","509.56","cfs","daily","average","1987-11-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","510.1","cfs","daily","average","1987-11-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","504.82","cfs","daily","average","1987-11-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","479.24","cfs","daily","average","1987-11-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","467.54","cfs","daily","average","1987-11-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","459.61","cfs","daily","average","1987-11-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","452.58","cfs","daily","average","1987-11-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","448.28","cfs","daily","average","1987-11-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","351.66","cfs","daily","average","1987-11-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","87.55","cfs","daily","average","1987-11-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","87.17","cfs","daily","average","1987-11-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","88.24","cfs","daily","average","1987-11-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","105.96","cfs","daily","average","1987-11-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","108.13","cfs","daily","average","1987-11-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","108.63","cfs","daily","average","1987-11-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","112.26","cfs","daily","average","1987-11-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","117.73","cfs","daily","average","1987-11-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","118.76","cfs","daily","average","1987-11-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.33","cfs","daily","average","1987-11-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.69","cfs","daily","average","1987-11-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","105.43","cfs","daily","average","1987-11-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.11","cfs","daily","average","1987-11-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","108.26","cfs","daily","average","1987-11-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.48","cfs","daily","average","1987-11-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.74","cfs","daily","average","1987-11-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.48","cfs","daily","average","1987-12-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.12","cfs","daily","average","1987-12-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.45","cfs","daily","average","1987-12-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","107.43","cfs","daily","average","1987-12-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","109.14","cfs","daily","average","1987-12-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","109.09","cfs","daily","average","1987-12-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","108.85","cfs","daily","average","1987-12-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","109.53","cfs","daily","average","1987-12-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","111.66","cfs","daily","average","1987-12-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","112.65","cfs","daily","average","1987-12-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","112.45","cfs","daily","average","1987-12-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","114.21","cfs","daily","average","1987-12-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","114.7","cfs","daily","average","1987-12-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","114.4","cfs","daily","average","1987-12-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","114.34","cfs","daily","average","1987-12-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","113.9","cfs","daily","average","1987-12-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","117.79","cfs","daily","average","1987-12-17 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","117.94","cfs","daily","average","1987-12-18 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","117.87","cfs","daily","average","1987-12-19 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","117.73","cfs","daily","average","1987-12-20 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","333.78","cfs","daily","average","1987-12-21 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","457.84","cfs","daily","average","1987-12-22 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","484.04","cfs","daily","average","1987-12-23 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","512.98","cfs","daily","average","1987-12-24 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","516.48","cfs","daily","average","1987-12-25 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","515.81","cfs","daily","average","1987-12-26 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","515.92","cfs","daily","average","1987-12-27 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","466.67","cfs","daily","average","1987-12-28 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1987-12-29 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1987-12-30 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","435","cfs","daily","average","1987-12-31 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","442.49","cfs","daily","average","1988-01-01 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","440.55","cfs","daily","average","1988-01-02 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","440.69","cfs","daily","average","1988-01-03 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","427.83","cfs","daily","average","1988-01-04 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","411.03","cfs","daily","average","1988-01-05 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","407.04","cfs","daily","average","1988-01-06 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","406.43","cfs","daily","average","1988-01-07 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","406.29","cfs","daily","average","1988-01-08 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","407.95","cfs","daily","average","1988-01-09 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","406.61","cfs","daily","average","1988-01-10 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","440.11","cfs","daily","average","1988-01-11 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","459.94","cfs","daily","average","1988-01-12 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","459.3","cfs","daily","average","1988-01-13 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","459.32","cfs","daily","average","1988-01-14 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","447.53","cfs","daily","average","1988-01-15 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","439.98","cfs","daily","average","1988-01-16 19:00:00"
"Pueblo Reservoir and Dam","Lake/Reservoir Release - Total","439.54","cfs","daily","average","1988-01-17 19:00:00"
