WDID,WDID Account ID,Structure Name,WDID Account Name,Source Code,Source Descr,From WDID,From WDID Account,From Structure,From WDID Account Name,Use Code,Use Descr,Type Code,Type Descr,Group WDID,Group Structure,To WDID,To WDID Account ID,To Structure Name,To WDID Account Name,Description,Water Class,Meas Interval,Aggregation Interval,Date,Amount,Obs Code,Units,Data Status,Modified,
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2019 00:00","135.89","K","AF","Approved","02/03/2020 11:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2018 00:00","135.89","K","AF","Approved","02/03/2020 11:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2018 00:00","122.56","K","AF","Approved","02/03/2020 11:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2018 00:00","157.02","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2018 00:00","133.15","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2018 00:00","406.21","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2018 00:00","487.45","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2018 00:00","12769.34","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2018 00:00","26088.61","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2018 00:00","523.48","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2018 00:00","174.39","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2018 00:00","150.51","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2018 00:00","148.17","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2017 00:00","135.89","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2017 00:00","146.32","K","AF","Approved","01/29/2019 07:41",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2017 00:00","122.98","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2017 00:00","126.94","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2017 00:00","819.19","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2017 00:00","8195.82","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2017 00:00","45428.1","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2017 00:00","13093.08","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2017 00:00","842.99","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2017 00:00","122.98","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2017 00:00","111.08","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2017 00:00","122.98","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2016 00:00","122.98","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2016 00:00","119.01","K","AF","Approved","02/12/2018 11:26",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2016 00:00","89.26","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2016 00:00","136.86","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2016 00:00","434.39","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2016 00:00","6125.05","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2016 00:00","43213.57","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2016 00:00","6932.33","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2016 00:00","249.92","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2016 00:00","184.47","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2016 00:00","154.71","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2016 00:00","122.98","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2015 00:00","122.98","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2015 00:00","119.01","K","AF","Approved","02/08/2017 15:51",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2015 00:00","163.64","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2015 00:00","168.99","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2015 00:00","696.21","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2015 00:00","13322.57","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2015 00:00","50557.83","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2015 00:00","6912.89","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2015 00:00","412.57","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2015 00:00","197.56","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2015 00:00","158.09","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2015 00:00","172.17","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2014 00:00","170.38","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2014 00:00","157.49","K","AF","Approved","07/14/2016 11:21",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2014 00:00","0","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2014 00:00","132.46","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2014 00:00","2575.61","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2014 00:00","13264.64","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2014 00:00","46816.05","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2014 00:00","17708.01","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2014 00:00","748.97","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2014 00:00","154.75","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2014 00:00","121.17","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2014 00:00","135.89","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2013 00:00","135.89","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2013 00:00","146.48","K","AF","Approved","04/02/2015 16:53",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2013 00:00","229.67","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2013 00:00","826.35","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2013 00:00","269.74","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2013 00:00","2408.23","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2013 00:00","32414.95","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2013 00:00","12978.68","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2013 00:00","225.78","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2013 00:00","231.97","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2013 00:00","199.98","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2013 00:00","210.21","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2012 00:00","207.77","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2012 00:00","211.4","K","AF","Approved","03/24/2014 14:01",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2012 00:00","98.88","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2012 00:00","53.06","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2012 00:00","100.27","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2012 00:00","105.22","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2012 00:00","2181.85","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2012 00:00","9342.29","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2012 00:00","1739.63","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2012 00:00","255.08","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2012 00:00","237.13","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2012 00:00","252.4","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2011 00:00","242.78","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2011 00:00","239.9","U","AF","Approved","04/04/2013 14:11",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2011 00:00","264.12","K","AF","Approved","05/30/2012 10:31",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2011 00:00","268.17","K","AF","Approved","05/30/2012 10:31",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2011 00:00","3201.17","K","AF","Approved","05/30/2012 10:31",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2011 00:00","38836.14","K","AF","Approved","05/30/2012 10:31",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2011 00:00","53279.59","K","AF","Approved","05/30/2012 10:31",
"3804625","","FRY ARK PR BOUSTEAD TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2011 00:00","4720.1","K","AF","Approved","05/30/2012 10:31",
