WDID,WDID Account ID,Structure Name,WDID Account Name,Source Code,Source Descr,From WDID,From WDID Account,From Structure,From WDID Account Name,Use Code,Use Descr,Type Code,Type Descr,Group WDID,Group Structure,To WDID,To WDID Account ID,To Structure Name,To WDID Account Name,Description,Water Class,Meas Interval,Aggregation Interval,Date,Amount,Obs Code,Units,Data Status,Modified,
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2019 00:00","11079.83","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2019 00:00","22318.34","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2019 00:00","15082.53","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2019 00:00","9610.06","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2019 00:00","442.76","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2019 00:00","0","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2019 00:00","0","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2018 00:00","0","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2018 00:00","251.31","R","AF","Approved","12/23/2019 17:00",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2018 00:00","971.58","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2018 00:00","18.9","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2018 00:00","11.17","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2018 00:00","199.26","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2018 00:00","1375.52","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2018 00:00","7344.9","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2018 00:00","6626.87","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2018 00:00","906.8","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2018 00:00","7.22","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2017 00:00","27.57","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2017 00:00","40.66","R","AF","Approved","12/04/2018 16:45",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2017 00:00","2265.36","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2017 00:00","1684.05","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2017 00:00","2378.61","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2017 00:00","4829.82","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2017 00:00","19055.48","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2017 00:00","20126.57","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2017 00:00","13341.02","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2017 00:00","6914.48","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2017 00:00","813.24","R","AF","Approved","12/29/2017 18:10",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2016 00:00","244.09","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2016 00:00","973.48","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2016 00:00","2282.61","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2016 00:00","1653.45","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2016 00:00","14487.48","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2016 00:00","14666","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2016 00:00","6129.02","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2016 00:00","3014.92","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2016 00:00","1156.96","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2016 00:00","182.48","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2015 00:00","277.49","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2015 00:00","713.66","*","AF","Approved","01/04/2017 09:21",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2015 00:00","807.48","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2015 00:00","158.48","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2015 00:00","570.4","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2015 00:00","3785.11","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2015 00:00","16229","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2015 00:00","14316.9","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2015 00:00","3990.8","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2015 00:00","3552.05","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2015 00:00","845.57","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2015 00:00","37.49","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2014 00:00","352.37","*","AF","Approved","12/23/2015 14:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2014 00:00","1176.67","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2014 00:00","803.08","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2014 00:00","708.65","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2014 00:00","1353.74","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2014 00:00","9262.95","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2014 00:00","12436.55","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2014 00:00","7291.35","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2014 00:00","1172.65","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2014 00:00","186.35","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2014 00:00","0","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2013 00:00","15.67","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2013 00:00","573.43","*","AF","Approved","01/08/2015 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2013 00:00","1264.88","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2013 00:00","2997.94","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2013 00:00","2384.8","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2013 00:00","481.18","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2013 00:00","3807.61","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2013 00:00","9566.42","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2013 00:00","3691.29","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2013 00:00","793.18","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2013 00:00","1.94","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2013 00:00","0","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2012 00:00","0","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2012 00:00","0","*","AF","Approved","01/14/2014 11:51",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2012 00:00","8.93","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2012 00:00","74.16","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2012 00:00","215.65","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2012 00:00","626.98","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2012 00:00","1832.16","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2012 00:00","8162.1","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2012 00:00","8624.26","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2012 00:00","3668.01","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2011 00:00","16.4","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2011 00:00","583.01","*","AF","Approved","02/04/2013 11:41",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2011 00:00","2826.88","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2011 00:00","1660.19","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2011 00:00","1233.58","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2011 00:00","4445.02","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2011 00:00","19755.66","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2011 00:00","12172.74","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2011 00:00","5573.64","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2011 00:00","1029.46","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2010 00:00","31.74","*","AF","Approved","05/01/2012 16:36",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2010 00:00","253.61","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2010 00:00","619.35","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2010 00:00","1521.74","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2010 00:00","1211.32","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2010 00:00","11901","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2010 00:00","16760.58","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2010 00:00","8402.11","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2010 00:00","363.97","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2010 00:00","0","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2010 00:00","0","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2009 00:00","0","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2009 00:00","0","*","AF","Approved","01/28/2011 11:01",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2009 00:00","93.68","*","AF","Approved","05/25/2010 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2009 00:00","156.48","*","AF","Approved","05/25/2010 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2009 00:00","2069.58","*","AF","Approved","05/25/2010 09:32",
"2904667","","USBR BLANCO R DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2009 00:00","10667.26","*","AF","Approved","05/25/2010 09:32",
