WDID,WDID Account ID,Structure Name,WDID Account Name,Source Code,Source Descr,From WDID,From WDID Account,From Structure,From WDID Account Name,Use Code,Use Descr,Type Code,Type Descr,Group WDID,Group Structure,To WDID,To WDID Account ID,To Structure Name,To WDID Account Name,Description,Water Class,Meas Interval,Aggregation Interval,Date,Amount,Obs Code,Units,Data Status,Modified,
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1993 00:00","3866.48","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1993 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1993 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1993 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1992 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1992 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1992 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1992 00:00","121.33","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1992 00:00","1267.97","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1992 00:00","2624.77","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1992 00:00","5843.39","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1992 00:00","19952.03","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1992 00:00","13410.44","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1992 00:00","771.4","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/1992 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1992 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1991 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1991 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1991 00:00","27.37","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1991 00:00","345.88","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1991 00:00","117.98","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1991 00:00","3089.7","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1991 00:00","18301.75","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1991 00:00","20128.56","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1991 00:00","14092.77","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1991 00:00","232.82","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1991 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1991 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1990 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1990 00:00","741.43","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1990 00:00","2732.11","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1990 00:00","1128.93","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1990 00:00","410.33","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1990 00:00","1740.48","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1990 00:00","11637.19","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1990 00:00","10510.57","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1990 00:00","4345.65","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1990 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1990 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1990 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1989 00:00","476.12","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1989 00:00","733.14","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1989 00:00","433.14","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1989 00:00","5516.11","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1989 00:00","9116.17","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1989 00:00","10353.87","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1989 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1988 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1988 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1988 00:00","3.25","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1988 00:00","316.96","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1988 00:00","1077.02","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1988 00:00","2352.03","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1988 00:00","12656.71","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1988 00:00","8919.8","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1988 00:00","4450.74","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1988 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/1988 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1988 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1987 00:00","1497.74","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1987 00:00","22183.46","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1987 00:00","10550.24","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1987 00:00","8126.4","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1987 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1986 00:00","310.74","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1986 00:00","1322.8","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1986 00:00","16851.82","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1986 00:00","14572.77","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1986 00:00","9316.5","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1986 00:00","1249.61","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1986 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1985 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1985 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1985 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1985 00:00","2.1","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1985 00:00","41.51","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1985 00:00","2398.21","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1985 00:00","2932.41","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1985 00:00","20497.49","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1985 00:00","18728.21","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1985 00:00","4.07","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1985 00:00","6.88","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1985 00:00","8.07","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1984 00:00","6.62","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1984 00:00","2.22","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1984 00:00","6.48","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1984 00:00","6.94","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1984 00:00","1636.19","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1984 00:00","2710.47","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1984 00:00","19192.35","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1984 00:00","22845.95","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1984 00:00","8832.53","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1984 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/1984 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1984 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1983 00:00","0.1","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1983 00:00","2357.39","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1983 00:00","14295.08","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1983 00:00","28393.8","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1983 00:00","16201.23","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1983 00:00","6089.94","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1983 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1982 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1982 00:00","19.62","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1982 00:00","2327.64","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1982 00:00","1444.78","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1982 00:00","1133.93","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1982 00:00","4686.61","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1982 00:00","25722.03","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1982 00:00","19888.55","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1982 00:00","10927.34","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1982 00:00","0.08","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1982 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1982 00:00","0","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1981 00:00","1.19","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1981 00:00","2.38","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1981 00:00","2.46","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1981 00:00","2.38","","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1981 00:00","2.46","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1981 00:00","1301.04","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1981 00:00","9596.17","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1981 00:00","6872.83","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1981 00:00","4478.19","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1981 00:00","2.46","","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1981 00:00","2.22","","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1981 00:00","2.46","","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1980 00:00","2.46","","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1980 00:00","2.38","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1980 00:00","1.35","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1980 00:00","445.79","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1980 00:00","421.49","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1980 00:00","8807.73","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1980 00:00","31690.38","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1980 00:00","22381.81","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1980 00:00","8701.22","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1980 00:00","2.16","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/1980 00:00","4.38","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1980 00:00","0.24","*","AF","Approved","",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1979 00:00","6.78","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1979 00:00","2435.34","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1979 00:00","15941.39","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1979 00:00","32110.88","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1979 00:00","25916.41","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1979 00:00","10562.73","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1979 00:00","159.2","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1978 00:00","28.4","*","AF","Approved","02/15/2011 07:16",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1978 00:00","8.53","*","AF","Approved","02/15/2011 07:15",
"7704635","","USBR NAVAJO DIVERSION","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1978 00:00","8.93","*","AF","Approved","02/15/2011 07:15",
